0.000000	0.000000	0.000000
0.000000	0.100000	0.000000
0.000000	0.200000	0.000000
0.000000	0.300000	0.000000
0.000000	0.400000	0.000000
0.000000	0.500000	0.000000
0.000000	0.600000	0.000000
0.000000	0.700000	0.000000
0.100000	0.000000	14.285714
0.100000	0.100000	0.500000
0.100000	0.200000	0.500000
0.100000	0.300000	0.500000
0.100000	0.400000	0.500000
0.100000	0.500000	0.500000
0.100000	0.600000	0.500000
0.100000	0.700000	0.000000
0.200000	0.000000	28.571429
0.200000	0.100000	0.500000
0.200000	0.200000	0.500000
0.200000	0.300000	0.500000
0.200000	0.400000	0.500000
0.200000	0.500000	0.500000
0.200000	0.600000	0.500000
0.200000	0.700000	0.000000
0.100000	0.000000	42.857143
0.100000	0.100000	0.500000
0.100000	0.200000	0.500000
0.100000	0.300000	0.500000
0.100000	0.400000	0.500000
0.100000	0.500000	0.500000
0.100000	0.600000	0.500000
0.100000	0.700000	0.000000
0.200000	0.000000	57.142857
0.200000	0.100000	0.500000
0.200000	0.200000	0.500000
0.200000	0.300000	0.500000
0.200000	0.400000	0.500000
0.200000	0.500000	0.500000
0.200000	0.600000	0.500000
0.200000	0.700000	0.000000
0.100000	0.000000	71.428571
0.100000	0.100000	0.500000
0.100000	0.200000	0.500000
0.100000	0.300000	0.500000
0.100000	0.400000	0.500000
0.100000	0.500000	0.500000
0.100000	0.600000	0.500000
0.100000	0.700000	0.000000
0.200000	0.000000	85.714286
0.200000	0.100000	0.500000
0.200000	0.200000	0.500000
0.200000	0.300000	0.500000
0.200000	0.400000	0.500000
0.200000	0.500000	0.500000
0.200000	0.600000	0.500000
0.200000	0.700000	0.000000
0.300000	0.000000	100.000000
0.300000	0.100000	85.714286
0.300000	0.200000	71.428571
0.300000	0.300000	57.142857
0.300000	0.400000	42.857143
0.300000	0.500000	28.571429
0.300000	0.600000	14.285714
0.300000	0.700000	0.000000
