152	 903 	 0.00736 	 903 	
152	 902 	 0.00708 	 902 	
152	 903 	 0.00713 	 903 	
152	 902 	 0.00714 	 902 	
152	 903 	 0.00718 	 903 	
152	 903 	 0.00727 	 903 	
