152	 7.22e+03 	 0.0278 	 7.22e+03 	
152	 7.22e+03 	 0.0279 	 7.22e+03 	
152	 7.22e+03 	 0.028 	 7.22e+03 	
152	 7.21e+03 	 0.0278 	 7.21e+03 	
152	 7.22e+03 	 0.028 	 7.22e+03 	
152	 7.22e+03 	 0.0279 	 7.22e+03 	
